method,method_label_cn,split,bias_model,requested_gcp_count,used_gcp_count,icp_count,selection,rmse_x_px,rmse_y_px,rmse_2d_px,median_error_px,p90_error_px,p95_error_px,rmse_2d_m,median_error_m,ce90_m,p95_error_m
webp_q30_ncc,WebP Q30 + Scharr NCC,3,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.9223509426179681,1.3896611880030312,2.37204371039536,1.205079570190125,4.097792122856475,4.76661558641011,1.533032816709362,0.7788321393268538,2.6483573556323856,3.080610055110667
webp_q30_ncc,WebP Q30 + Scharr NCC,3,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.9091475044834052,1.3764664338426045,2.3536150996648946,1.1987738207150902,4.066696752758843,4.729032892533739,1.5211226437470633,0.7747567898860259,2.628260763090864,3.056320782514453
webp_q30_ncc,WebP Q30 + Scharr NCC,3,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.043326007529102,1.3798009760192038,2.4655692864870713,1.0441797991224042,4.472746150592778,5.163663861727878,1.5934773164471467,0.6748407048479079,2.890685956611527,3.3372178912847907
webp_q30_ncc,WebP Q30 + Scharr NCC,3,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.0359218463014384,1.4037390253760154,2.472945817362577,1.1777396821124442,4.387325330857358,5.043922442858244,1.5982450259758358,0.7611641992788474,2.8354794284177207,3.2598303587450452
webp_q30_ncc,WebP Q30 + Scharr NCC,3,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.914558826015079,1.4099045719508336,2.377680886973713,1.1892795438845423,4.0439992729146415,4.704577453511942,1.5366764754153774,0.7686201504122356,2.613591636700155,3.0405155074108445
webp_q30_ncc,WebP Q30 + Scharr NCC,3,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.942330306175937,1.3766583714303087,2.3807215901735885,1.3668275424226541,4.089931448808555,4.631634351288465,1.5386413678293211,0.8833659916967287,2.6432770574849673,2.993373200670824
webp_q30_ncc,WebP Q30 + Scharr NCC,4,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.9342336211425948,1.3652681135999885,2.367533890606693,0.9665724330709182,4.434802717741628,5.112530482003159,1.530118811831382,0.6246878663784798,2.8661698977706904,3.3041709629036813
webp_q30_ncc,WebP Q30 + Scharr NCC,4,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.8664005794841947,1.381907673478965,2.322309182929565,1.049392957323521,4.246549267054389,4.91932733636559,1.5008904411171031,0.6782114285573805,2.7445034540491218,3.1793059421642726
webp_q30_ncc,WebP Q30 + Scharr NCC,4,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.8358968209019104,1.4038905739599876,2.311152500518182,1.186455469685538,4.152123073308273,4.821560198350171,1.493679969867871,0.7667934623434256,2.6834766904120326,3.1161201401250707
webp_q30_ncc,WebP Q30 + Scharr NCC,4,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.845860095700895,1.3750635169897483,2.301738292825041,1.06929864103255,4.194156623465258,4.868521817521313,1.4875956603925524,0.6910762586523362,2.7106425774078575,3.146470906486658
webp_q30_ncc,WebP Q30 + Scharr NCC,4,affine,5,5,24,spatial_farthest_with_margin_tiebreak,1.9337804150739868,1.3861146641098687,2.3792478970851554,0.9422326961608893,4.443026467331194,5.163663861727878,1.5376894766390667,0.6089607741298648,2.871484665430127,3.3372178912847907
webp_q30_ncc,WebP Q30 + Scharr NCC,4,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.8789789256353782,1.4349490642237228,2.3642420814921676,1.151854441415646,4.299803534853543,5.02408482297876,1.527991390415806,0.7444377958283499,2.778921001494639,3.2470095278537947
webp_q30_ncc,WebP Q30 + Scharr NCC,4,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.8304470658222958,1.4292892115486089,2.3223703647408818,1.2349022042272786,4.139940244345983,4.756497690643485,1.5009302868844772,0.7981064313202024,2.6756032379522785,3.074070973000759
webp_q30_ncc,WebP Q30 + Scharr NCC,4,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.840626850377424,1.377099580607604,2.298762810130692,1.1015222792069153,4.156006032698712,4.699384984702117,1.485673103232986,0.7119067207134526,2.685986686441406,3.0371596733593234
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.734828470100453,1.5080792511693977,2.2986806756221556,1.0185804014675406,4.1378290538127445,5.161756089046306,1.4856212648172387,0.6583029217500282,2.6742436999094523,3.335987135281392
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.693539782058285,1.5356037665553672,2.28607872158267,0.8870177090515754,4.166580503727632,5.053741155806858,1.477476666627804,0.5732730368420635,2.6928256563014656,3.2661783526778807
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.6201271512433413,1.5996335684634457,2.2767607558878384,1.150062255269353,4.107582604682152,4.877624902937178,1.4714545185795935,0.7432780612895638,2.6546892607849664,3.152367804357093
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.6108797624131286,1.6024298252476725,2.272160855616403,1.1858087584068806,4.078960508093351,4.857746100881343,1.4684816424185492,0.7663808032699455,2.6361911055262888,3.139520311186617
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,affine,5,5,24,spatial_farthest_with_margin_tiebreak,1.656513625079199,1.4534481532811747,2.203757909651032,1.3253056920920099,3.6678602619295755,5.042554269129384,1.4242727873376315,0.8565455344084728,2.3705067433399414,3.2589480422795964
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.651985189484723,1.5204284256723903,2.2451631708785666,1.0428033128276497,3.9748373244367,5.018247597515347,1.4510331087471466,0.6739627503493575,2.5689036382058545,3.2432391479508524
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.6310558926758902,1.5684286647112973,2.262810597756871,1.0363629658450795,3.9904217962030475,4.765134840270779,1.4624390482674972,0.6697933083093657,2.5789692458052245,3.0796664222328234
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,0,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.638386663575298,1.5522684667448967,2.256955527304858,1.0356883069447713,3.965192015621246,4.820851117441625,1.458654716030681,0.669358822453538,2.5626636384668973,3.1156754395427093
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.5520075438029344,1.5770858773563283,2.999990394681934,1.222290056204197,2.773626788747879,3.524247835501803,1.9388601642253986,0.7899583907582067,1.7925822574397292,2.2776843601161856
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,translation,10,10,24,spatial_farthest_with_margin_tiebreak,2.4904662583375705,1.5833115670976652,2.9511519280483007,1.201336710728669,2.8731293002759677,3.3530027814413415,1.907296340184459,0.7764161029067169,1.8568903916836808,2.1670108281559366
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,translation,20,20,24,spatial_farthest_with_margin_tiebreak,2.4496388125188173,1.623141802210175,2.938591435004311,1.3528589780138,2.9487618172501895,3.175968933518937,1.8991786888184348,0.874334109881661,1.905754556787047,2.052612997084772
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,translation,50,50,24,spatial_farthest_with_margin_tiebreak,2.4352969743033865,1.5914907289407088,2.9092119368233478,1.2998888012682501,2.8779594115996865,3.28939636638596,1.8801911293850777,0.8401002681524534,1.8599955060812055,2.1259207367857815
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.5713770339414843,1.5494240694459787,3.0021150540344457,1.211891155568296,2.847866852730457,3.3665296235500017,1.9402333089565709,0.7832377992558252,1.8405649259642507,2.1757528716464356
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.5097936625615613,1.5530344180186633,2.951436960564251,1.3069612666955375,2.9490900948000736,3.2392024254439167,1.9074807347608975,0.8446802995050491,1.9059851224024635,2.0934629315748623
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,affine,20,20,24,spatial_farthest_with_margin_tiebreak,2.4128896953520784,1.6001981374401588,2.8952842280168625,1.2573200924249957,2.901457307734858,3.0858124040653347,1.8711901606925376,0.812591601566258,1.8752002205677119,1.9943286053877192
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,1,affine,50,50,24,spatial_farthest_with_margin_tiebreak,2.352305392375817,1.614563751080731,2.853095996510497,1.2429590436594329,2.9139844575246396,3.340836645279092,1.8439241651369065,0.8033124825922646,1.8832906961211655,2.159148030062087
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.929766657686369,1.7338771166056195,2.5942878037347046,1.1679628358977323,2.379519051020823,2.585106171443826,1.6766673848902456,0.7548445543204589,1.5378679467693706,1.670728231608287
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.8408508299610418,1.77823055661717,2.5594600388861846,0.9680588586258603,2.1575173741458844,2.5143412530004294,1.6541585049063068,0.625650513804663,1.3943845621819952,1.6250005164678603
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.7890437440796212,1.807395827180745,2.5430999182770617,0.8585504729479746,2.1428682794823715,2.4803966148965415,1.643585181518295,0.5548827385422356,1.3849235078341116,1.6030645967081263
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.7838149411381468,1.7603591474587612,2.506164414452776,0.840835775270441,2.174768725579646,2.3290177211198864,1.619714086017858,0.5434268626774776,1.4055403793222898,1.5052294324721605
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.044021560577719,1.7141104874896482,2.667620457154386,1.097519832665263,2.2159944579253175,2.4259708908323865,1.7240616296447329,0.7093250756173262,1.4321770645932415,1.5678873483244649
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.9542533903050479,1.727297712970163,2.60819165376142,1.083638569131736,2.0510672444033213,2.490881781018865,1.6856533190818792,0.7003427554431652,1.3255894726654285,1.6098402948880903
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.7898464758466686,1.7829519605129305,2.5263547060137146,0.9254344711674287,2.108849696944604,2.4534263381458614,1.6327629247903788,0.5981027037490542,1.3629401348727528,1.5856338725058168
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,2,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.6594224135684923,1.7998769639008887,2.4481094403303465,0.9052935967246327,2.2836412961190673,2.3219464218995216,1.5821936212469843,0.5850871394277197,1.4759039569404013,1.5006507426290436
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.1261053007443107,1.3679752706994652,2.5281772269954357,1.2008519634616106,4.648790762529982,5.310286634767101,1.6339401333480952,0.776104507568103,3.0044616141501126,3.4319785411251895
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,translation,10,10,24,spatial_farthest_with_margin_tiebreak,2.0370716075994153,1.3682055111170197,2.453904451102091,1.0334408467579945,4.447177849868381,5.109544173130696,1.585938431811869,0.6679075955663184,2.8741614427977016,3.3022409451069663
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.9722065529438695,1.4125313515061975,2.425869639214495,1.1496542551047195,4.234010185304223,4.911245786843888,1.56781985828189,0.7430112543059983,2.7363935699194313,3.1740829277057787
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.9293395111497627,1.3788872859390902,2.371430179576889,1.1466277909203129,4.133338039707438,4.798319065108868,1.5326362898415082,0.7410552775958396,2.6713302828559713,3.1010996569029823
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.0916262683579574,1.3798009760192038,2.505743638105978,1.216917058724635,4.551973243200369,5.3558077986153005,1.6194414345081087,0.7864823136232288,2.9418895699464236,3.4613983572607725
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.0357627689067104,1.389085437145095,2.4645259996509057,1.0930944962608233,4.420912024735022,5.180950573756858,1.5928031354550227,0.706457679470909,2.8571861590089087,3.348390098891505
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.9555317874459834,1.4241946574752646,2.419180645196379,1.1856922474949472,4.173925925009723,4.902544832391925,1.5634970709819767,0.7663055165878485,2.697561798519385,3.1684595987208555
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,3,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.952695351163483,1.3786952474768992,2.390359746956693,1.4513023318907248,4.144756597459652,4.7045016264869455,1.544870403081368,0.9379611677500661,2.6787099431852837,3.040466501406295
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.0311827933291635,1.3652681135999885,2.447378303803753,1.1663327026536376,4.633153136259154,5.310286634767101,1.5817215849889799,0.7537912948720561,2.9943619190050295,3.4319785411251895
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.9059245468427812,1.381907673478965,2.354191410288872,0.970117260614999,4.346199491380538,5.0186890586418444,1.5214956488410043,0.6269750077105276,2.808906462625799,3.2435223061774034
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.842745044470373,1.3840152971309492,2.304605745374377,1.1112706095920277,4.179446700671736,4.852028623162417,1.4894488640788472,0.7182022924502155,2.7011356928406687,3.13581154045079
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.8116628801575487,1.3802048198480312,2.277517889298014,1.180824720475771,4.08406716576919,4.757672127041522,1.4719422274324423,0.763154369279476,2.639492790469363,3.074829997809255
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.01707433164587,1.3861146641098687,2.447427776553385,1.0526124996527666,4.540403811028978,5.3558077986153005,1.5817531777215625,0.6802970637547201,2.9344183788041844,3.4613983572607725
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.9292888994420838,1.4349490642237228,2.404419779162321,1.1602250212910272,4.36821796350629,5.174168312529859,1.5539576040921943,0.7498432756964719,2.8231363020380056,3.344006799624274
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.8412364863805728,1.3908070477932548,2.3074869540195597,1.133039562590262,4.187719695390795,4.833504328382213,1.4913111110393478,0.7322713205750009,2.7064825462043363,3.123839497102253
jpeg2000_100_ncc,JPEG2000 100 + Scharr NCC,4,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.8056518001298534,1.384065561077483,2.2750859106136865,1.1944954001196875,4.065119224789739,4.661335650159198,1.4703707669103625,0.7719912994491072,2.627247190743862,3.012568816145906
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,0,translation,5,5,24,spatial_farthest_with_margin_tiebreak,5.331287840036627,6.885433584567691,8.70814708654,8.89598135458104,9.999872176946969,10.33005562981046,5.628015085084881,5.7493840871943025,6.4628605789845395,6.676328451143032
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,0,affine,5,5,24,spatial_farthest_with_margin_tiebreak,8.598856860238033,7.6387037886173035,11.501744862111098,10.577044087735047,16.369872417014562,16.570416637170062,7.433518955816248,6.835836222746464,10.579753581982372,10.709396774535408
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,0,affine,10,10,24,spatial_farthest_with_margin_tiebreak,8.682292904484003,7.208293976388119,11.284578509155159,10.344416995646135,16.031994865736998,16.27578018572631,7.293166399714938,6.68549259885361,10.36145894022659,10.51900182434094
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,1,translation,5,5,24,spatial_farthest_with_margin_tiebreak,8.298857594597319,6.934453877300135,10.81469777440907,10.8121298147861,12.743413500912832,12.874757686971968,6.989463249271898,6.987752296353831,8.23594075057127,8.320799437396186
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,1,affine,5,5,24,spatial_farthest_with_margin_tiebreak,12.27203995815607,8.417216960359134,14.881280391563646,13.382589612936263,22.30553131509317,23.548671600466207,9.617733379782889,8.6490701836336,14.416011236180179,15.219537519743335
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,1,affine,10,10,24,spatial_farthest_with_margin_tiebreak,11.093782610576774,8.370222858199133,13.897217106552482,12.791123605427074,20.720484910904986,22.586146700105143,8.981739448603834,8.266810081639694,13.3916000102535,14.597457140041096
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,2,translation,5,5,24,spatial_farthest_with_margin_tiebreak,4.998577130742131,8.123625721927736,9.53829482674677,9.457524536388792,11.003016692637608,11.044616247128092,6.164532772992996,6.112289458168196,7.111152832058272,7.138064156688376
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,2,affine,5,5,24,spatial_farthest_with_margin_tiebreak,5.099881348708217,1.9466317897776677,5.458769558781077,5.175679004079983,6.668358821007728,7.455447647615757,3.5279676915620932,3.344996081950357,4.309749133349107,4.818435010962377
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,2,affine,10,10,24,spatial_farthest_with_margin_tiebreak,5.726165204970627,1.9679740726028032,6.054906267239251,5.906412231298626,8.060809716119635,8.105388938293649,3.913250717519049,3.8172751344778595,5.209670078740584,5.238526851565926
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,3,translation,5,5,24,spatial_farthest_with_margin_tiebreak,7.121918678741633,2.3256878640176066,7.492032415002471,7.927164758657454,8.551468890839416,9.315900938776315,4.8420429716218445,5.12327931206361,5.526737003496552,6.0207823964058
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,3,affine,5,5,24,spatial_farthest_with_margin_tiebreak,8.626176832237341,7.648153098706262,11.528450570752275,10.699871495776149,16.006532608453565,16.398765133469166,7.4507597368469805,6.915213655020805,10.344998047642934,10.5983989966752
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,3,affine,10,10,24,spatial_farthest_with_margin_tiebreak,8.62915305952398,6.9411967831953145,11.074407221505494,10.394191887885277,15.340889517958924,16.095335748019718,7.157313810000836,6.717655469795382,9.914792115195405,10.402293874773843
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,4,affine,5,5,24,spatial_farthest_with_margin_tiebreak,8.05955673998397,6.141984756295004,10.133135328790456,7.877755747570552,14.911790584544672,19.330644256417077,6.5489577975454,5.091297856006869,9.637312504307154,12.493209942653376
compact_128B_multiscale_dct_sign_hamming,128 B 四尺度 DCT 符号码 / Hamming,4,affine,10,10,24,spatial_farthest_with_margin_tiebreak,7.912220485072447,8.18684035834834,11.385411194044828,8.796735449556516,16.819244588100393,22.861028447041864,7.3582914264988455,5.685256195809659,10.87007611848608,14.774817320810387
