method,family,distance,grid_size,bits,quantization,weighting,search_radius_px,bytes_per_patch,compression_ratio,recall_0_5px,recall_1px,recall_2px,recall_5px,recall_at_1_0_5px,recall_at_1_1px,recall_at_1_5px,top1_matching_success_2px,recall_at_1_2px,integer_recall_1px,integer_recall_2px,recall_at_5_0_5px,recall_at_5_1px,recall_at_5_2px,recall_at_5_5px,rmse_px,median_error_px,p95_error_px,catastrophic_failure_rate_gt5px,catastrophic_failure_rate_gt10px,evaluated_pairs,failed_pairs
grid_mag_orientation_g16_m1_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,2,percentile,uniform,64,64.0,1024.0,0.31920529801324504,0.6609271523178808,0.9125827814569536,0.9973509933774835,0.31920529801324504,0.6609271523178808,0.9973509933774835,0.9125827814569536,0.9125827814569536,0.5178807947019868,0.8794701986754967,0.34701986754966885,0.7496688741721854,0.9920529801324504,1.0,1.2323601859625626,0.7833478780606966,2.4282093761465307,0.0026490066225165563,0.0,755,0
grid_mag_orientation_g16_m2_o0_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,2,percentile,uniform,64,64.0,1024.0,0.16821192052980133,0.45827814569536424,0.8026490066225166,0.9682119205298013,0.16821192052980133,0.45827814569536424,0.9682119205298013,0.8026490066225166,0.8026490066225166,0.37350993377483444,0.7549668874172185,0.20132450331125828,0.5788079470198676,0.9456953642384106,0.9920529801324504,5.108355548843642,1.063727592890466,3.8236460709230036,0.031788079470198675,0.009271523178807948,755,0
grid_mag_orientation_g16_m1_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,2,percentile,uniform,64,64.0,1024.0,0.1695364238410596,0.45165562913907287,0.8,0.9854304635761589,0.1695364238410596,0.45165562913907287,0.9854304635761589,0.8,0.8,0.3748344370860927,0.7311258278145696,0.20662251655629138,0.5920529801324503,0.9735099337748344,0.9973509933774835,2.465019144971084,1.085896570161013,3.3277399307356488,0.01456953642384106,0.0026490066225165563,755,0
grid_mag_orientation_g8_m4_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,8,percentile,uniform,64,64.0,1024.0,0.04900662251655629,0.13509933774834437,0.36688741721854307,0.8357615894039735,0.04900662251655629,0.13509933774834437,0.8357615894039735,0.36688741721854307,0.36688741721854307,0.13509933774834437,0.33245033112582784,0.11258278145695365,0.31390728476821195,0.7324503311258278,0.9841059602649007,4.342212201982111,2.487001252541472,7.209959921445061,0.16423841059602648,0.02119205298013245,755,0
grid_mag_orientation_g16_m1_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,3,percentile,uniform,64,96.0,682.6666666666666,0.30993377483443707,0.6913907284768211,0.9324503311258279,0.9973509933774835,0.30993377483443707,0.6913907284768211,0.9973509933774835,0.9324503311258279,0.9324503311258279,0.5403973509933775,0.9006622516556292,0.32317880794701986,0.7615894039735099,0.9920529801324504,1.0,1.150567225867883,0.7614778928010734,2.1410225971744055,0.0026490066225165563,0.0,755,0
grid_mag_orientation_g16_m1_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,3,percentile,uniform,64,96.0,682.6666666666666,0.30993377483443707,0.7205298013245033,0.9245033112582781,0.9960264900662251,0.30993377483443707,0.7205298013245033,0.9960264900662251,0.9245033112582781,0.9245033112582781,0.56158940397351,0.8966887417218543,0.33112582781456956,0.8013245033112583,0.9920529801324504,1.0,1.1613525298486824,0.7178419451513808,2.2272762128723826,0.003973509933774834,0.0,755,0
grid_mag_orientation_g16_m2_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,3,percentile,uniform,64,96.0,682.6666666666666,0.2913907284768212,0.6556291390728477,0.9086092715231788,0.9947019867549669,0.2913907284768212,0.6556291390728477,0.9947019867549669,0.9086092715231788,0.9086092715231788,0.5298013245033113,0.8754966887417218,0.3086092715231788,0.7377483443708609,0.9867549668874173,1.0,1.2707038420286085,0.8093431930905252,2.3954665632418575,0.005298013245033113,0.0,755,0
grid_mag_orientation_g16_m2_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,3,percentile,uniform,64,96.0,682.6666666666666,0.20264900662251656,0.5205298013245033,0.8450331125827815,0.9827814569536424,0.20264900662251656,0.5205298013245033,0.9827814569536424,0.8450331125827815,0.8450331125827815,0.4304635761589404,0.7986754966887417,0.2370860927152318,0.6304635761589404,0.9655629139072848,0.9973509933774835,2.6288675731125766,0.9734212723772712,3.1064629267869313,0.017218543046357615,0.003973509933774834,755,0
grid_mag_orientation_g32_m1_o0_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,1,percentile,uniform,64,128.0,512.0,0.6476821192052981,0.9205298013245033,0.9894039735099338,0.9986754966887417,0.6476821192052981,0.9205298013245033,0.9986754966887417,0.9894039735099338,0.9894039735099338,0.8317880794701987,0.9841059602649007,0.6490066225165563,0.9403973509933775,0.9986754966887417,0.9986754966887417,2.5635237117808556,0.3536036604527502,1.179148995802588,0.0013245033112582781,0.0013245033112582781,755,0
grid_mag_orientation_g16_m1_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,4,percentile,uniform,64,128.0,512.0,0.3403973509933775,0.7483443708609272,0.9456953642384106,0.9960264900662251,0.3403973509933775,0.7483443708609272,0.9960264900662251,0.9456953642384106,0.9456953642384106,0.590728476821192,0.9152317880794701,0.36026490066225164,0.8158940397350993,0.9933774834437086,1.0,1.0477968232638166,0.7092580374290883,2.0442357130170077,0.003973509933774834,0.0,755,0
